followers,followees,numberOfPosts,imagePorcentage,sidecarPorcentage,videoPorcentage,isBusiness,isProfessional,hasLink,hideLikes,avgLikes,varLikes,avgComments,varComments,avgScore,varScore,avgTechScore,varTechScore,avgPhotosInSidecar,varPhotosInSidecar,avgTaggedUsers,varTaggedUsers,avgHeight,varHeight,avgWidth,varWidth,useLocation,isAccesible,cLength,cSubjectivity,cPolarity,cDifficultWords,cSecondsToRead,cEntropy,captionLength,captionSubjectivity,captionPolarity,captionDifficultWords,captionSecondsToRead,captionEntropy,captionAvgHashtags,captionVarHashtags,Photographer
18555,1350,888,0.0,96.77,3.23,True,True,True,False,535.067,20774.129,14.233,86.046,6.058,0.074,4.688,0.178,2,1.912,0.133,0.116,803.733,33988.996,1080.0,33988.996,False,False,83.754,0,0,2.853,3.32,4.108,687.867,0,0,27.433,27.697,4.491,20.067,21.996,True
68,577,191,93.33,6.67,0.0,False,False,False,False,14.567,15.912,0.8,1.827,5.592,0.099,5.348,0.219,2,0.0,0.0,0.0,1252.567,33877.579,1080.0,33877.579,True,True,34.0,0,0,2.708,1.457,4.027,542.867,1,0,22.967,23.099,4.723,27.033,0.032,False
14,10,41,100.0,0.0,0.0,False,True,False,False,12.067,15.929,0.1,0.09,5.427,0.121,4.751,0.395,0,0,0.0,0.0,1217.467,55875.449,1080.0,55875.449,True,False,25.0,0,0,2.0,1.035,3.515,181.786,0,0,6.286,7.362,4.331,2.536,5.32,True
1196,82,42,71.43,0.0,28.57,False,True,False,False,122.2,855.227,0.867,1.182,5.043,0.17,4.862,0.322,0,0,0.0,0.0,1174.8,31289.36,1047.0,31289.36,False,True,79.4,0,0,4.05,3.394,3.931,347.533,1,0,20.167,14.239,4.493,28.867,0.116,True
115,17,37,66.67,33.33,0.0,True,True,False,False,26.167,198.806,2.2,25.893,5.207,0.131,5.362,0.237,3,1.56,1.267,1.529,965.4,86491.107,1080.0,86491.107,True,True,27.03,0,0,1.621,1.166,3.472,188.179,0,0,9.607,7.693,4.4,12.536,10.606,True
14416,7470,894,90.32,6.45,3.23,False,True,True,False,210.033,23498.032,3.517,8.457,5.756,0.214,5.209,0.193,10,0.0,1.633,15.832,789.5,32180.117,1080.0,32180.117,True,True,34.479,0,0,1.936,1.431,3.868,552.267,0,0,30.567,23.301,4.485,25.633,68.499,True
107,58,151,63.33,36.67,0.0,False,False,True,False,36.867,476.849,1.3,2.81,5.125,0.196,4.687,0.273,8,2.992,0.0,0.0,989.767,80874.179,1080.0,80874.179,False,True,70.658,0,0,1.816,2.888,4.077,472.367,1,1,15.7,19.247,4.656,19.0,8.067,False
943,870,825,90.32,6.45,3.23,False,False,False,False,89.467,508.516,11.967,44.032,5.887,0.113,4.978,0.344,2,0.25,0.0,0.0,1028.667,89381.222,1080.0,89381.222,True,True,44.719,0,0,1.819,1.846,4.023,359.367,0,0,19.533,15.26,4.405,19.5,21.317,False
1544,1584,170,66.67,33.33,0.0,True,True,True,False,64.8,307.96,3.7,9.277,5.389,0.151,5.256,0.193,3,2.24,11.833,18.872,1093.033,72516.566,1080.0,72516.566,True,True,44.477,0,0,2.414,1.831,3.916,250.5,0,0,12.7,10.52,4.379,11.167,11.539,False
163,154,1460,100.0,0.0,0.0,False,True,False,False,8.2,35.36,0.069,0.064,4.702,0.099,4.554,0.171,0,0,0.0,0.0,962.567,134283.179,1080.0,134283.179,False,False,19.5,0,0,1.0,0.82,3.655,422.033,1,0,19.233,17.973,4.306,28.233,12.112,True
383,1076,905,86.67,13.33,0.0,False,False,False,False,24.267,47.529,1.3,2.077,5.294,0.088,5.35,0.252,2,0.25,0.0,0.0,959.067,64792.996,1080.0,64792.996,False,True,30.897,0,0,1.667,1.311,3.916,360.067,0,0,16.733,15.983,4.193,18.9,57.223,False
5323,1505,130,54.84,41.94,3.23,False,True,True,False,177.867,47955.316,5.667,48.822,5.638,0.075,6.18,0.12,3,1.515,1.067,0.062,1349.467,0.249,1080.0,0.249,False,True,31.488,0,0,2.214,1.346,3.816,154.767,0,0,9.4,6.441,4.481,6.967,10.966,True
381,170,77,86.67,13.33,0.0,True,True,True,False,65.467,771.316,2.167,5.939,5.64,0.088,5.42,0.224,4,6.188,0.033,0.032,1128.533,79522.982,1080.0,79522.982,True,True,40.169,0,0,2.262,1.697,4.082,336.433,0,0,20.533,14.108,4.292,27.8,5.427,True
1743,3101,3,33.33,66.67,0.0,False,True,False,False,141.667,878.222,4.667,3.556,5.113,0.061,5.146,0.068,3,1.0,0.0,0.0,1087.667,44577.556,1080.0,44577.556,False,True,21.643,0,0,1.357,0.944,3.657,189.0,1,0,11.333,7.66,4.361,10.667,1.556,True
87,39,16,75.0,18.75,6.25,False,True,False,False,110.1,1130.89,4.2,11.093,4.728,0.135,5.084,0.259,4,0.889,0.0,0.0,1349.067,1.396,1080.0,1.396,True,True,82.667,0,0,3.429,3.379,3.997,28.778,0,0,0.778,1.159,3.596,0.0,0.0,False
3857,4009,1298,100.0,0.0,0.0,False,True,False,False,205.867,1984.182,16.567,85.779,6.197,0.151,4.887,0.11,0,0,20.0,0.0,1130.567,86579.979,1080.0,86579.979,False,True,23.423,0,0,1.268,1.012,3.669,1473.533,1,1,56.033,61.253,4.673,30.533,1.182,True
998,628,845,100.0,0.0,0.0,False,True,True,True,230.433,1100285.512,3.9,96.557,5.609,0.104,6.157,0.121,0,0,1.833,0.206,1271.0,26740.867,1080.0,26740.867,True,True,31.447,0,0,1.912,1.35,3.741,280.034,1,0,17.379,11.707,4.342,23.552,64.661,True
735,914,62,33.33,57.58,9.09,True,True,True,False,56.633,236.632,3.067,10.862,5.04,0.138,5.706,0.295,3,0.87,2.567,1.179,1240.533,43393.649,1080.0,43393.649,False,True,31.935,0,0,1.739,1.363,3.775,279.8,0,0,14.733,11.88,4.335,9.133,13.249,True
358,336,408,100.0,0.0,0.0,False,True,False,True,15.6,17.107,0.333,0.289,5.141,0.064,5.326,0.161,0,0,0.0,0.0,1080.0,0.0,1080.0,0.0,True,True,33.5,0,0,1.6,1.374,3.577,313.733,0,0,17.8,13.629,4.588,19.8,0.56,True
620,342,2115,70.0,30.0,0.0,False,True,False,False,9.533,25.049,0.4,0.507,5.322,0.165,5.913,0.416,4,1.802,0.0,0.0,1101.7,49686.41,1025.0,49686.41,False,True,48.5,0,0,2.083,1.971,4.072,324.174,0,0,18.217,13.529,4.212,22.739,145.062,False
339,326,12,91.67,0.0,8.33,False,False,False,False,97.818,872.512,1.455,2.248,5.282,0.141,6.005,0.077,0,0,7.273,64.017,1278.364,10269.322,1080.0,10269.322,False,True,24.812,0,0,1.375,1.039,3.689,163.8,0,0,10.4,6.458,4.569,10.2,11.76,False
308,297,187,20.0,80.0,0.0,False,True,False,False,68.233,106.512,2.833,6.939,5.57,0.164,5.072,0.304,3,0.665,0.233,0.246,1076.667,68972.022,1080.0,68972.022,True,True,40.709,0,0,2.302,1.679,4.095,313.933,0,0,17.667,13.233,4.318,23.767,11.646,True
5009,4676,1254,10.0,50.0,40.0,True,True,True,False,55.167,1164.806,2.5,7.85,5.308,0.156,5.529,0.296,4,3.414,0.733,1.396,1229.867,48208.116,1080.0,48208.116,True,False,29.568,0,0,1.892,1.273,3.59,73.724,0,0,3.483,2.995,3.931,4.241,30.597,False
245,285,79,90.0,10.0,0.0,False,False,False,False,40.133,111.849,0.267,0.462,5.372,0.176,5.09,0.186,4,1.556,0.0,0.0,801.733,43579.862,1080.0,43579.862,True,False,35.625,0,0,2.625,1.521,4.229,311.267,0,0,11.9,13.293,4.531,20.4,6.573,False
10,50,21,100.0,0.0,0.0,False,False,False,False,5.571,4.531,0.952,1.474,5.278,0.065,4.854,0.194,0,0,0.0,0.0,787.714,34804.299,1080.0,34804.299,True,True,35.85,0,0,2.2,1.515,4.114,380.286,0,0,14.714,16.05,4.469,14.286,10.299,False
1754,834,932,33.33,66.67,0.0,True,True,True,False,66.1,359.69,0.833,0.806,5.163,0.185,5.464,0.232,4,3.6,0.0,0.0,961.8,81725.027,1080.0,81725.027,True,False,32.84,0,0,1.76,1.406,3.951,455.207,0,0,17.483,19.404,4.192,22.897,14.989,True
628,589,2750,77.42,19.35,3.23,False,False,False,False,20.267,60.729,1.367,2.766,5.236,0.165,5.279,0.626,4,3.583,0.133,0.116,1198.167,61874.406,1080.0,61874.406,True,True,37.317,0,0,2.146,1.551,4.169,252.133,0,0,13.567,10.729,4.317,22.333,14.356,False
147,108,59,6.78,25.42,67.8,True,True,True,False,10.947,11.945,0.632,0.548,5.211,0.076,5.174,0.229,4,3.956,0.947,3.102,878.789,60538.482,1080.0,60538.482,True,False,38.75,0,0,2.917,1.653,4.172,456.789,0,0,14.895,18.291,4.621,6.789,39.956,False
2251,1210,36,80.0,20.0,0.0,False,True,False,False,182.133,1818.782,17.967,106.899,4.961,0.242,5.664,0.167,2,0.0,10.9,3.023,1228.9,45077.823,1049.0,45077.823,True,True,20.447,0,0,1.036,0.937,3.204,435.433,1,0,22.267,18.561,4.443,24.767,95.046,True
9410,119,444,3.33,96.67,0.0,False,False,False,False,357.167,356779.806,0.0,0.0,5.503,0.121,5.844,0.097,9,3.498,1.7,1.143,1160.967,83378.432,1080.0,83378.432,True,False,0,0,0,0,0,0,591.333,0,1,22.3,23.521,4.595,10.733,12.662,False
289,271,241,93.33,6.67,0.0,False,True,False,True,58.867,1893.382,0.4,0.64,5.198,0.112,4.783,0.263,8,0.25,0.0,0.0,955.367,90362.766,1080.0,90362.766,True,False,38.25,0,0,1.333,1.63,3.603,647.9,0,1,23.067,26.406,4.707,21.3,13.21,True
2,2,18,100.0,0.0,0.0,False,False,False,False,12.833,19.361,0.222,0.173,5.278,0.133,5.027,0.143,0,0,0.389,0.238,847.389,78175.015,1043.333,78175.015,True,True,40.5,1,0,3.0,1.705,4.259,205.389,0,1,6.278,8.251,3.979,9.833,60.139,False
1135,1071,475,93.33,6.67,0.0,True,True,True,False,21.667,77.889,3.833,10.806,5.171,0.13,5.234,0.365,2,0.0,1.967,0.366,992.433,97687.912,1080.0,97687.912,True,True,42.086,0,0,2.578,1.743,3.892,355.833,0,0,17.267,14.497,4.626,20.733,6.996,True
1346,1007,108,2.86,82.86,14.29,False,True,True,False,211.0,40516.6,5.5,17.583,5.202,0.132,5.385,0.279,8,7.206,13.333,19.356,1314.8,16512.16,1080.0,16512.16,True,False,30.811,0,0,1.457,1.286,3.676,389.233,0,0,21.033,16.417,4.472,25.367,22.032,True
12835,2168,2128,100.0,0.0,0.0,False,False,False,False,446.1,8623.623,11.9,41.49,4.896,0.077,4.56,0.207,0,0,0.0,0.0,1080.0,0.0,1080.0,0.0,False,True,38.527,0,0,2.414,1.709,3.614,93.2,0,0,4.067,3.96,4.356,6.633,14.632,False
273,475,99,33.33,66.67,0.0,False,True,False,False,33.533,88.449,0.4,0.44,5.035,0.114,4.729,0.328,3,0.047,3.167,0.139,1080.0,0.0,1080.0,0.0,True,False,14.667,0,0,1.25,0.633,3.49,473.267,0,0,25.167,19.843,4.721,25.933,10.329,True
80,57,102,46.67,53.33,0.0,False,False,False,False,15.967,6.966,0.067,0.062,5.299,0.122,5.067,0.19,3,0.688,0.0,0.0,888.267,83895.262,1069.0,83895.262,False,False,74.0,1,0,4.0,3.01,4.353,184.8,0,0,11.3,8.527,4.266,17.067,6.729,False
298,637,1488,100.0,0.0,0.0,False,True,False,False,19.233,141.112,2.833,3.672,5.324,0.157,5.196,0.421,0,0,0.467,2.382,1080.0,0.0,1080.0,0.0,True,True,46.141,0,0,2.235,1.89,4.209,409.6,0,0,21.067,17.376,4.45,29.767,0.446,False
75,46,33,100.0,0.0,0.0,False,True,False,False,28.464,84.749,0.667,1.489,4.821,0.137,5.06,0.404,0,0,0.0,0.0,1080.0,0.0,1080.0,0.0,False,True,28.9,0,0,1.65,1.225,3.858,184.533,0,0,12.2,8.097,4.361,13.2,0.16,True
10558,7414,1038,57.14,28.57,14.29,False,True,False,False,1029.567,704263.579,44.467,898.116,5.473,0.108,4.992,0.388,3,1.56,0.0,0.0,1159.967,49115.832,1080.0,49115.832,False,True,23.35,0,0,1.509,1.034,3.71,481.759,1,0,24.483,19.398,4.352,29.759,0.873,False
176,98,26,80.77,7.69,11.54,False,True,False,False,56.478,183.902,3.391,11.89,5.464,0.096,4.881,0.435,2,0.0,0.261,0.367,1038.217,82995.474,1080.0,82995.474,True,True,26.438,0,0,1.562,1.115,3.986,857.348,1,1,29.391,34.336,4.497,29.87,2.026,True
47804,2977,1455,56.67,43.33,0.0,False,True,True,False,904.733,288009.862,26.033,1533.899,5.934,0.159,4.808,0.286,3,2.308,0.0,0.0,1068.2,30176.293,1080.0,30176.293,False,True,30.984,0,0,1.762,1.334,3.813,570.0,1,1,25.2,23.49,4.469,14.2,6.027,True
26,5,65,93.33,6.67,0.0,False,True,False,False,14.567,18.712,0.367,0.366,4.879,0.147,5.289,0.172,2,0.0,0.0,0.0,824.967,32410.032,1080.0,32410.032,False,True,19.455,0,0,0.545,0.845,3.331,471.567,0,0,20.733,19.373,4.601,26.233,6.646,True
1762,285,65,90.0,10.0,0.0,False,True,False,True,16.367,31.766,1.8,4.96,5.134,0.22,5.193,0.393,2,0.222,0.2,0.36,1166.133,41129.516,1080.0,41129.516,False,True,32.889,0,0,2.315,1.375,4.037,338.2,0,0,17.7,14.211,4.432,20.067,70.062,True
375,162,309,61.29,35.48,3.23,False,True,True,False,33.267,164.929,1.733,4.796,5.054,0.148,5.307,0.357,3,0.694,0.2,0.16,1034.633,99452.966,1080.0,99452.966,False,False,27.769,0,0,1.5,1.162,3.585,217.567,0,0,11.167,9.098,4.366,15.667,6.956,True
1205,781,63,3.23,93.55,3.23,False,False,False,False,153.133,4929.982,21.433,129.712,5.323,0.128,5.271,0.261,7,6.076,0.667,0.422,1350.0,0.0,1080.0,0.0,True,False,34.11,0,0,1.841,1.438,3.801,353.167,0,0,20.633,15.376,4.667,24.167,6.339,False
1567,3010,7013,76.67,23.33,0.0,False,False,False,False,19.6,140.44,0.233,0.846,4.931,0.198,5.272,0.188,2,0.0,0.0,0.0,1060.033,3588.032,1080.0,3588.032,False,False,34.286,0,0,1.143,1.356,3.674,224.1,0,0,11.967,9.366,4.486,15.2,16.76,False
2212,1078,244,52.94,35.29,11.76,True,True,False,False,183.367,7187.699,3.767,5.979,5.608,0.085,5.591,0.171,3,1.243,0.933,1.996,1038.733,84136.929,1080.0,84136.929,False,True,25.265,0,0,1.469,1.114,3.861,361.52,1,0,19.8,15.509,4.246,25.84,100.214,True
222,79,153,83.33,16.67,0.0,False,False,False,False,22.4,57.84,1.133,2.782,5.061,0.172,5.035,0.332,3,0.24,0.567,0.512,1036.7,68745.01,1080.0,68745.01,True,True,31.412,0,0,1.471,1.286,3.821,64.0,0,0,2.533,2.55,4.19,1.567,0.846,False
1912,932,485,57.14,28.57,14.29,True,True,False,False,26.567,125.579,0.7,1.01,5.601,0.14,5.689,0.23,2,1.45,0.2,0.16,1058.9,97079.09,1080.0,97079.09,False,True,39.952,0,0,2.143,1.628,4.037,387.379,1,1,19.276,16.127,4.72,13.621,6.718,True
133,139,76,96.67,3.33,0.0,False,False,False,False,33.933,216.929,0.4,0.973,5.125,0.173,5.241,0.379,2,0.0,0.033,0.032,671.733,22489.729,1080.0,22489.729,False,False,52.083,0,0,1.5,2.191,4.089,415.367,0,1,13.433,16.567,4.512,21.267,41.729,False
903,553,156,29.63,25.93,44.44,False,True,True,False,58.033,420.366,2.767,4.512,5.258,0.117,5.228,0.478,5,6.388,3.433,8.912,1297.3,26238.077,1080.0,26238.077,True,True,27.145,0,0,1.542,1.159,3.865,309.133,0,0,16.3,12.72,4.404,18.9,60.357,False
391,176,147,10.0,90.0,0.0,False,True,False,False,102.714,4508.704,8.067,22.462,5.502,0.127,4.914,0.242,3,1.27,0.4,0.44,1170.767,24985.046,1080.0,24985.046,True,True,30.953,0,0,1.85,1.31,4.035,1373.3,0,1,54.467,57.22,4.662,31.167,0.206,True
1194,353,148,2.94,85.29,11.76,True,True,True,False,256.0,59583.067,14.3,153.41,5.18,0.19,5.598,0.361,7,8.97,5.767,10.846,1301.0,24621.467,1080.0,24621.467,True,False,37.691,0,0,1.61,1.565,3.72,269.3,0,0,14.333,11.296,4.443,14.1,80.423,True
197,153,227,93.33,6.67,0.0,False,False,False,False,66.133,1710.449,1.1,3.357,4.938,0.105,4.954,0.154,2,0.25,0.0,0.0,856.9,84577.49,1080.0,84577.49,False,True,37.545,0,0,2.242,1.587,3.863,282.433,0,0,13.567,11.855,4.407,21.8,25.093,False
498,446,17,17.65,76.47,5.88,False,True,False,False,145.0,1522.0,4.0,16.375,5.093,0.169,5.539,0.251,3,1.136,2.375,4.359,1101.875,43379.609,1080.0,43379.609,True,True,18.234,0,0,1.453,0.809,3.406,77.214,0,0,3.714,3.227,4.027,4.143,18.122,False
12535,2780,3967,0.0,96.77,3.23,False,True,True,True,190.0,625.0,3.067,9.462,5.537,0.138,5.603,0.273,8,3.573,2.267,12.862,1083.9,93012.757,1080.0,93012.757,True,False,38.956,0,0,2.467,1.646,3.982,439.6,0,1,24.667,17.703,4.525,21.033,107.032,True
149,17,43,31.43,54.29,14.29,False,True,False,True,63.75,2243.188,5.833,205.472,5.206,0.11,5.263,0.411,5,3.568,1.333,3.822,1307.7,24672.877,1080.0,24672.877,True,False,29.653,0,0,1.701,1.265,3.759,184.2,0,0,11.167,7.666,4.597,11.8,53.76,True
944,845,743,100.0,0.0,0.0,False,True,True,False,46.433,111.512,1.6,2.84,5.693,0.103,4.656,0.18,0,0,0.0,0.0,645.3,19552.01,1080.0,19552.01,True,True,34.396,0,0,1.875,1.51,3.984,470.067,0,0,27.933,20.409,4.474,28.467,2.582,True
269,301,77,2.78,80.56,16.67,False,True,False,False,15.433,42.979,0.767,1.246,5.395,0.116,5.769,0.275,9,3.793,1.067,0.729,1341.0,2349.0,1080.0,2349.0,True,False,31.609,0,0,1.435,1.346,3.634,340.6,0,0,16.3,13.969,4.393,16.1,21.09,False
817,501,514,73.33,26.67,0.0,False,True,True,False,52.467,1125.782,1.367,2.099,5.473,0.256,5.116,0.34,9,2.859,2.667,12.822,806.333,34216.822,1080.0,34216.822,True,True,29.756,0,0,1.634,1.233,3.813,392.367,0,0,21.1,16.458,4.533,26.0,16.8,True
590,1479,5738,90.0,10.0,0.0,False,True,True,False,13.467,17.782,0.8,1.027,4.991,0.11,4.741,0.396,3,0.222,0.067,0.062,966.0,89604.0,1080.0,89604.0,True,True,49.304,0,0,2.391,2.003,4.204,469.7,0,0,21.933,19.446,4.399,26.433,30.112,True
1531,2726,29,20.69,79.31,0.0,False,False,True,False,0,0,0,0,5.455,0.14,4.974,0.253,2,0.42,0.172,0.419,1080.0,0.0,1080.0,0.0,True,False,0,0,0,0,0,0,286.0,0,0,16.276,12.154,4.443,16.724,20.545,False
774,809,1518,23.33,76.67,0.0,False,False,False,False,19.367,106.699,0.733,2.729,5.13,0.172,4.721,0.248,3,0.518,0.2,0.16,1107.0,6561.0,1080.0,6561.0,False,False,39.136,0,0,2.045,1.616,3.786,225.583,0,0,11.333,9.62,3.987,18.667,97.806,False
70,322,5,40.0,40.0,20.0,False,True,False,False,5.25,1.688,0.75,0.188,5.157,0.06,5.789,0.258,9,1.0,0.0,0.0,1094.25,609.188,970.0,609.188,False,True,31.0,1,1,2.0,1.27,4.312,163.5,0,0,9.0,6.765,4.157,12.0,144.0,False
16205,2436,111,16.67,66.67,16.67,False,True,False,False,868.222,254380.617,11.2,43.293,5.424,0.182,5.292,0.492,5,4.29,2.8,15.293,1242.267,50198.996,1080.0,50198.996,True,False,23.552,0,0,1.314,1.002,3.549,190.483,0,0,7.759,7.629,4.089,7.655,77.95,False
894,442,31,30.0,23.33,46.67,True,True,False,True,153.0,0.0,0.25,0.188,5.297,0.223,5.347,0.464,4,10.286,0.062,0.059,1286.5,35027.25,1080.0,35027.25,False,False,58.0,0,0,2.75,2.292,4.099,64.4,0,0,3.4,2.615,3.782,2.6,4.44,True
283,126,195,90.91,0.0,9.09,False,True,True,False,0,0,3.967,5.499,5.364,0.081,4.911,0.161,0,0,0.833,3.406,1053.167,100617.672,1080.0,100617.672,True,True,97.284,0,0,5.647,4.174,4.054,156.067,1,0,4.9,6.089,4.16,1.467,30.382,True
441,617,468,86.67,13.33,0.0,False,False,True,False,27.833,82.339,4.4,18.64,5.404,0.229,5.085,0.158,4,1.5,0.0,0.0,849.433,23482.779,1080.0,23482.779,False,True,39.152,0,0,1.924,1.624,4.017,220.933,1,0,9.2,9.166,4.305,10.367,5.432,False
785,790,435,100.0,0.0,0.0,False,True,False,False,10.0,27.2,0.733,0.662,5.451,0.144,5.269,0.124,0,0,0.0,0.0,732.067,12879.929,1036.0,12879.929,False,True,31.762,0,0,1.333,1.404,3.386,145.545,0,0,6.364,5.999,4.141,7.864,9.572,True
4641,873,581,55.88,32.35,11.76,True,True,True,False,57.567,3622.979,1.1,2.957,5.28,0.162,5.13,0.281,5,11.504,3.6,16.373,1057.667,17464.556,1069.0,17464.556,True,True,25.697,0,0,1.303,1.116,3.393,935.0,0,1,37.967,37.849,4.552,19.333,44.022,False
253,220,65,69.7,21.21,9.09,True,True,True,False,30.333,244.489,1.4,2.64,5.235,0.175,5.358,0.409,3,1.714,0.5,0.65,1031.333,36145.689,1022.2,36145.689,False,True,39.095,0,0,2.119,1.664,3.865,496.867,1,1,21.033,20.18,4.4,13.5,124.317,False
69,47,48,57.14,28.57,14.29,True,True,False,False,16.667,28.556,2.667,10.422,5.098,0.334,5.498,0.473,4,4.89,0.633,0.632,1231.533,59792.649,1065.333,59792.649,False,True,37.443,0,0,1.797,1.542,3.963,358.6,1,0,18.667,15.314,4.225,26.8,19.493,True
681,1335,198,8.57,77.14,14.29,True,True,False,False,54.633,220.632,4.833,11.739,5.307,0.146,5.374,0.305,7,9.517,1.667,3.022,1339.867,2330.849,1080.0,2330.849,True,False,37.447,0,0,1.759,1.567,3.661,464.333,0,0,26.433,19.246,4.393,25.8,3.027,False
38,70,107,96.67,3.33,0.0,False,False,False,False,15.8,17.893,0.241,0.459,5.067,0.185,4.663,0.387,2,0.0,0.0,0.0,1002.333,28771.222,1065.333,28771.222,False,False,35.286,0,0,1.143,1.459,3.845,237.2,0,0,9.5,9.718,4.507,14.133,13.249,False
15366,46,305,34.48,17.24,48.28,False,True,True,False,6.467,7.649,0.5,0.65,4.699,0.137,4.972,0.263,4,4.6,0.2,0.36,1047.5,45061.583,1008.667,45061.583,True,False,54.4,0,0,2.733,2.199,4.215,309.533,1,0,21.667,13.163,4.146,27.433,3.712,False
2214,611,355,5.71,80.0,14.29,False,False,False,False,0,0,5.333,17.822,5.004,0.132,6.014,0.129,2,0.679,1.0,5.133,1119.367,51062.099,1003.0,51062.099,False,False,25.887,0,0,1.627,1.113,3.663,348.9,1,0,14.167,12.35,4.129,22.633,145.966,False
4302,778,535,4.65,65.12,30.23,False,False,False,False,0,0,9.2,22.427,5.419,0.06,5.999,0.192,5,2.454,0.0,0.0,1250.333,24009.289,1080.0,24009.289,True,False,37.093,0,0,1.784,1.542,3.872,286.1,0,0,15.667,11.732,4.434,15.533,19.982,False
72,16,251,2.86,82.86,14.29,False,False,False,False,14.8,25.093,0.433,0.646,4.954,0.085,5.492,0.262,6,8.616,0.0,0.0,1034.767,99078.579,1080.0,99078.579,False,False,29.077,0,0,1.154,1.201,3.72,97.067,0,0,4.667,3.872,4.473,4.967,0.966,False
655,428,1740,87.88,3.03,9.09,True,True,True,False,17.067,53.129,0.667,1.622,5.638,0.09,4.797,0.256,9,0.0,0.0,0.0,917.633,87096.499,1080.0,87096.499,False,True,51.9,0,0,2.25,2.077,3.993,346.667,0,0,21.5,15.906,4.491,25.9,4.89,False
377,584,2658,40.0,60.0,0.0,False,True,False,True,26.0,222.533,0.5,1.117,5.025,0.088,4.927,0.24,4,1.469,0.0,0.0,1019.5,81026.25,1080.0,81026.25,False,False,101.267,1,1,3.267,4.156,4.232,488.167,1,1,21.3,19.622,4.533,16.0,64.6,True
6490,133,216,23.08,53.85,23.08,True,True,True,False,10.567,107.179,0.567,0.846,5.785,0.065,5.938,0.256,3,0.68,5.367,3.299,1342.2,757.027,1080.0,757.027,False,False,35.765,0,0,2.235,1.544,4.0,747.367,0,0,39.433,31.931,4.578,25.267,1.329,True
624,1008,1082,63.33,36.67,0.0,False,False,False,False,62.533,175.516,2.3,3.543,5.407,0.193,4.883,0.193,3,1.537,0.0,0.0,891.433,32784.512,1080.0,32784.512,False,True,31.957,0,0,2.029,1.388,3.899,339.333,0,0,19.567,14.804,4.323,25.033,17.432,False
299,344,433,78.12,15.62,6.25,True,True,True,False,30.167,223.539,1.3,2.877,4.928,0.231,4.961,0.417,3,2.4,0.167,0.406,1011.233,62306.046,1065.333,62306.046,True,True,32.179,0,0,1.718,1.376,3.943,275.167,1,0,11.867,10.941,4.433,25.333,5.156,False
398,25,52,100.0,0.0,0.0,True,True,True,True,48.933,254.862,2.6,4.44,5.43,0.104,4.945,0.248,0,0,0.533,0.716,746.967,13042.832,1080.0,13042.832,True,True,30.59,0,0,1.859,1.279,3.857,343.7,0,0,19.567,14.439,4.385,20.033,35.766,True
799,523,202,96.67,3.33,0.0,False,False,False,False,35.433,272.446,0.9,1.023,4.954,0.201,4.966,0.272,2,0.0,0.067,0.129,747.367,15219.766,1080.0,15219.766,False,True,35.074,0,0,2.407,1.498,4.125,180.933,0,0,10.467,7.956,4.526,12.5,8.65,False
490,623,1036,73.33,26.67,0.0,False,True,True,False,10.433,8.179,2.0,3.2,5.519,0.126,5.721,0.122,2,0.0,13.133,4.116,1084.733,408.862,1080.0,408.862,True,True,33.0,0,0,1.95,1.404,4.172,771.9,1,1,38.467,32.937,4.465,30.067,0.062,True
23285,1412,1384,96.67,3.33,0.0,True,True,False,False,696.476,580303.202,11.967,174.032,5.894,0.125,4.37,0.259,2,0.0,6.533,9.182,970.7,95913.41,1080.0,95913.41,True,True,38.219,0,0,1.989,1.574,3.961,760.3,0,0,36.667,31.48,4.623,29.967,0.032,True
429,512,135,10.0,90.0,0.0,False,False,False,False,61.533,706.182,7.033,152.699,5.488,0.133,5.28,0.438,6,7.04,1.6,2.307,870.9,53920.29,1080.0,53920.29,True,True,34.123,0,0,2.24,1.457,3.99,178.067,0,0,9.467,7.251,4.444,7.533,17.849,False
2063,355,24,25.0,58.33,16.67,False,True,False,True,14.545,75.339,0.45,0.748,5.208,0.168,5.152,0.616,4,5.107,0.0,0.0,1039.7,79382.01,1080.0,79382.01,False,True,35.111,0,0,1.556,1.474,3.754,188.65,0,0,12.35,8.049,4.13,15.75,134.387,True
10,10,4,75.0,25.0,0.0,False,True,False,False,4.0,1.5,0.75,0.188,5.461,0.064,5.0,0.384,2,0.0,1.0,1.0,1080.0,0.0,1080.0,0.0,True,True,28.0,0,0,0.667,1.16,3.731,167.0,0,0,6.5,6.875,4.327,11.0,36.5,False
946,757,23,78.26,21.74,0.0,True,True,True,False,172.0,0.0,3.696,15.69,5.563,0.141,5.799,0.154,4,1.04,0.174,0.405,1320.565,11912.246,1080.0,11912.246,False,True,60.765,0,0,3.506,2.617,3.634,234.609,1,1,8.522,9.226,4.544,0.087,0.166,False
7732,1891,875,38.71,61.29,0.0,False,True,False,False,1886.7,46371493.143,28.333,1788.822,5.252,0.096,4.988,0.147,6,5.127,2.233,3.512,1329.567,11703.912,1080.0,11703.912,True,True,30.481,0,0,1.975,1.281,3.908,240.567,0,0,14.133,10.184,4.381,15.867,29.782,True
39,2,94,33.33,66.67,0.0,False,False,True,False,6.933,4.796,0.0,0.0,5.214,0.1,5.576,0.257,3,0.448,0.0,0.0,964.5,76680.517,992.0,76680.517,False,False,0,0,0,0,0,0,279.167,0,0,12.033,11.277,4.225,10.1,12.223,False
